"main","pairing"
"SQUASH, WINTER (See also Pumpkin; Squash, Acorn; and","Season: autumn–winter"
"SQUASH, WINTER (See also Pumpkin; Squash, Acorn; and","Weight: medium–heavy"
"SQUASH, WINTER (See also Pumpkin; Squash, Acorn; and","Volume: moderate"
"SQUASH, WINTER (See also Pumpkin; Squash, Acorn; and","Techniques: bake, braise, grill, mash, puree, roast, sauté, steam"
"SQUASH, WINTER (See also Pumpkin; Squash, Acorn; and","allspice"
"SQUASH, WINTER (See also Pumpkin; Squash, Acorn; and","APPLES: cider, fruit, juice"
"SQUASH, WINTER (See also Pumpkin; Squash, Acorn; and","bacon"
"SQUASH, WINTER (See also Pumpkin; Squash, Acorn; and","BUTTER"
"SQUASH, WINTER (See also Pumpkin; Squash, Acorn; and","caraway seeds"
"SQUASH, WINTER (See also Pumpkin; Squash, Acorn; and","cayenne"
"SQUASH, WINTER (See also Pumpkin; Squash, Acorn; and","celery, leaves"
"SQUASH, WINTER (See also Pumpkin; Squash, Acorn; and","cheese: Fontina, Gruyère, Parmesan, pecorino, Romano"
"SQUASH, WINTER (See also Pumpkin; Squash, Acorn; and","chili powder"
"SQUASH, WINTER (See also Pumpkin; Squash, Acorn; and","cinnamon"
"SQUASH, WINTER (See also Pumpkin; Squash, Acorn; and","cloves"
"SQUASH, WINTER (See also Pumpkin; Squash, Acorn; and","coconut milk"
"SQUASH, WINTER (See also Pumpkin; Squash, Acorn; and","coriander"
"SQUASH, WINTER (See also Pumpkin; Squash, Acorn; and","cream"
"SQUASH, WINTER (See also Pumpkin; Squash, Acorn; and","cumin"
"SQUASH, WINTER (See also Pumpkin; Squash, Acorn; and","curry"
"SQUASH, WINTER (See also Pumpkin; Squash, Acorn; and","GARLIC"
"SQUASH, WINTER (See also Pumpkin; Squash, Acorn; and","ginger"
"SQUASH, WINTER (See also Pumpkin; Squash, Acorn; and","honey"
"SQUASH, WINTER (See also Pumpkin; Squash, Acorn; and","lamb"
"SQUASH, WINTER (See also Pumpkin; Squash, Acorn; and","leeks"
"SQUASH, WINTER (See also Pumpkin; Squash, Acorn; and","lemongrass"
"SQUASH, WINTER (See also Pumpkin; Squash, Acorn; and","lime, juice"
"SQUASH, WINTER (See also Pumpkin; Squash, Acorn; and","maple syrup"
"SQUASH, WINTER (See also Pumpkin; Squash, Acorn; and","marjoram"
"SQUASH, WINTER (See also Pumpkin; Squash, Acorn; and","mushrooms"
"SQUASH, WINTER (See also Pumpkin; Squash, Acorn; and","mustard"
"SQUASH, WINTER (See also Pumpkin; Squash, Acorn; and","NUTMEG"
"SQUASH, WINTER (See also Pumpkin; Squash, Acorn; and","nuts"
"SQUASH, WINTER (See also Pumpkin; Squash, Acorn; and","olive oil"
"SQUASH, WINTER (See also Pumpkin; Squash, Acorn; and","ONIONS"
"SQUASH, WINTER (See also Pumpkin; Squash, Acorn; and","orange: juice, zest"
"SQUASH, WINTER (See also Pumpkin; Squash, Acorn; and","oregano"
"SQUASH, WINTER (See also Pumpkin; Squash, Acorn; and","paprika, sweet"
"SQUASH, WINTER (See also Pumpkin; Squash, Acorn; and","parsley, flat-leaf"
"SQUASH, WINTER (See also Pumpkin; Squash, Acorn; and","pasta, esp. ravioli"
"SQUASH, WINTER (See also Pumpkin; Squash, Acorn; and","pears"
"SQUASH, WINTER (See also Pumpkin; Squash, Acorn; and","pecans"
"SQUASH, WINTER (See also Pumpkin; Squash, Acorn; and","pork"
"SQUASH, WINTER (See also Pumpkin; Squash, Acorn; and","pumpkin"
"SQUASH, WINTER (See also Pumpkin; Squash, Acorn; and","pumpkin seeds"
"SQUASH, WINTER (See also Pumpkin; Squash, Acorn; and","quince"
"SQUASH, WINTER (See also Pumpkin; Squash, Acorn; and","radicchio"
"SQUASH, WINTER (See also Pumpkin; Squash, Acorn; and","red pepper flakes"
"SQUASH, WINTER (See also Pumpkin; Squash, Acorn; and","risotto"
"SQUASH, WINTER (See also Pumpkin; Squash, Acorn; and","rosemary"
"SQUASH, WINTER (See also Pumpkin; Squash, Acorn; and","SAGE"
"SQUASH, WINTER (See also Pumpkin; Squash, Acorn; and","savory"
"SQUASH, WINTER (See also Pumpkin; Squash, Acorn; and","soups"
"SQUASH, WINTER (See also Pumpkin; Squash, Acorn; and","stocks: chicken, vegetable"
"SQUASH, WINTER (See also Pumpkin; Squash, Acorn; and","SUGAR, BROWN"
"SQUASH, WINTER (See also Pumpkin; Squash, Acorn; and","THYME"
"SQUASH, WINTER (See also Pumpkin; Squash, Acorn; and","truffles, white"
"SQUASH, WINTER (See also Pumpkin; Squash, Acorn; and","vinegar, sherry"
"SQUASH, WINTER (See also Pumpkin; Squash, Acorn; and","walnuts"
"SQUASH, WINTER (See also Pumpkin; Squash, Acorn; and","wild rice"
"SQUASH, WINTER (See also Pumpkin; Squash, Acorn; and","Flavor Affinities"
"SQUASH, WINTER (See also Pumpkin; Squash, Acorn; and","winter squash + butter + garlic + sage"
"SQUASH, WINTER (See also Pumpkin; Squash, Acorn; and","winter squash + garlic + olive oil + parsley"
"SQUASH, WINTER (See also Pumpkin; Squash, Acorn; and","winter squash + onions + Parmesan cheese + chicken stock"
"SQUID","AKA:calamari"
"SQUID","Weight: light–medium"
"SQUID","Volume: quiet"
"SQUID","Techniques: deep-fry, grill, marinate, roast, salad, sauté, stew"
"SQUID","aioli"
"SQUID","almonds"
"SQUID","anchovies"
"SQUID","arugula"
"SQUID","basil"
"SQUID","bay leaf"
"SQUID","beans, white"
"SQUID","bell peppers: green, red, yellow"
"SQUID","butter, unsalted"
"SQUID","cabbage: green, red"
"SQUID","caperberries"
"SQUID","capers"
"SQUID","carrots"
"SQUID","cayenne"
"SQUID","celery"
"SQUID","chard"
"SQUID","chile peppers, esp. piquillo"
"SQUID","chives"
"SQUID","chorizo"
"SQUID","cilantro"
"SQUID","cloves"
"SQUID","cornichons"
"SQUID","cornmeal (for breading)"
"SQUID","couscous, esp. Israeli"
"SQUID","currants"
"SQUID","GARLIC"
"SQUID","ginger"
"SQUID","hoisin sauce"
"SQUID","honey"
"SQUID","ketchup"
"SQUID","Italian cuisine"
"SQUID","leeks"
"SQUID","LEMON, JUICE"
"SQUID","lime, juice"
"SQUID","lobster"
"SQUID","marjoram"
"SQUID","mayonnaise"
"SQUID","Mediterranean cuisine"
"SQUID","melon, esp. cantaloupe, watermelon"
"SQUID","oil: grapeseed, peanut (for frying), walnut"
"SQUID","OLIVE OIL"
"SQUID","olives, esp. black, kalamata"
"SQUID","onions, esp. sweet, white"
"SQUID","orange, zest"
"SQUID","oregano"
"SQUID","PARSLEY, FLAT-LEAF"
"SQUID","pasta"
"SQUID","PEPPER: black, white"
"SQUID","pine nuts"
"SQUID","polenta"
"SQUID","potatoes, new"
"SQUID","red pepper flakes"
"SQUID","rice: Arborio, bomba"
"SQUID","risotto"
"SQUID","saffron"
"SQUID","salads"
"SQUID","SALT: kosher, sea"
"SQUID","scallions"
"SQUID","scallops"
"SQUID","sesame seeds"
"SQUID","shallots"
"SQUID","shiso"
"SQUID","shrimp"
"SQUID","soy sauce"
"SQUID","squid ink"
"SQUID","stock, fish"
"SQUID","sugar"
"SQUID","Tabasco sauce"
"SQUID","tarragon"
"SQUID","thyme"
"SQUID","tomatoes"
"SQUID","VINEGAR: balsamic, red wine, rice wine, sherry, white wine"
"SQUID","walnuts"
"SQUID","wine, dry white"
"SQUID","yuzu juice"
"SQUID","zucchini"
"SQUID","Flavor Affinities"
"SQUID","squid + aioli + anchovies"
"SQUID","squid + basil + bell peppers + chiles + garlic + orange + tomatoes + red wine"
"SQUID","squid + garlic + lemon + parsley"
"STRAWBERRIES","Season: late spring–summer"
"STRAWBERRIES","Taste: sweet–sour"
"STRAWBERRIES","Weight: light"
"STRAWBERRIES","Volume: moderate"
"STRAWBERRIES","Techniques: raw, sauté"
"STRAWBERRIES","Tips: Adding sugar enhances strawberry flavor, as does adding an acid such as citrus juice or"
"STRAWBERRIES","vinegar."
"STRAWBERRIES","almonds"
"STRAWBERRIES","amaretto"
"STRAWBERRIES","apricots, pureed"
"STRAWBERRIES","bananas"
"STRAWBERRIES","berries"
"STRAWBERRIES","biscuit"
"STRAWBERRIES","blackberries"
"STRAWBERRIES","blueberries"
"STRAWBERRIES","boysenberries"
"STRAWBERRIES","brandy"
"STRAWBERRIES","buttermilk"
"STRAWBERRIES","caramel"
"STRAWBERRIES","cardamom"
"STRAWBERRIES","Champagne"
"STRAWBERRIES","Chartreuse"
"STRAWBERRIES","cheese: Queso de los Beyos, ricotta"
"STRAWBERRIES","chocolate: dark, white"
"STRAWBERRIES","cinnamon"
"STRAWBERRIES","cloves"
"STRAWBERRIES","cognac"
"STRAWBERRIES","coriander"
"STRAWBERRIES","CREAM AND ICE CREAM"
"STRAWBERRIES","cream cheese"
"STRAWBERRIES","crème de cassis"
"STRAWBERRIES","crème fraîche"
"STRAWBERRIES","crust: pastry, pie"
"STRAWBERRIES","custard"
"STRAWBERRIES","elderflower syrup"
"STRAWBERRIES","gelatin (for texture)"
"STRAWBERRIES","ginger"
"STRAWBERRIES","gooseberries"
"STRAWBERRIES","grapefruit"
"STRAWBERRIES","grapes"
"STRAWBERRIES","grappa"
"STRAWBERRIES","guava"
"STRAWBERRIES","hazelnuts"
"STRAWBERRIES","honey"
"STRAWBERRIES","KIRSCH"
"STRAWBERRIES","kumquats"
"STRAWBERRIES","LEMON: juice, zest"
"STRAWBERRIES","lemon verbena"
"STRAWBERRIES","lime: juice, zest"
"STRAWBERRIES","liqueurs, berry or orange (e.g., Cointreau, curaçao, Framboise, GRAND MARNIER"
"STRAWBERRIES","loquats"
"STRAWBERRIES","mangoes"
"STRAWBERRIES","maple syrup"
"STRAWBERRIES","mascarpone"
"STRAWBERRIES","melon"
"STRAWBERRIES","mint"
"STRAWBERRIES","nutmeg"
"STRAWBERRIES","oatmeal"
"STRAWBERRIES","ORANGE: juice, zest"
"STRAWBERRIES","papaya"
"STRAWBERRIES","passion fruit"
"STRAWBERRIES","peaches"
"STRAWBERRIES","peanuts"
"STRAWBERRIES","pecans"
"STRAWBERRIES","pepper, black"
"STRAWBERRIES","pies"
"STRAWBERRIES","pineapple"
"STRAWBERRIES","pine nuts"
"STRAWBERRIES","pistachios"
"STRAWBERRIES","plums"
"STRAWBERRIES","pomegranates"
"STRAWBERRIES","port"
"STRAWBERRIES","RASPBERRIES"
"STRAWBERRIES","RHUBARB"
"STRAWBERRIES","rum"
"STRAWBERRIES","sake"
"STRAWBERRIES","sherry"
"STRAWBERRIES","shortcake"
"STRAWBERRIES","SOUR CREAM"
"STRAWBERRIES","SUGAR: brown, white"
"STRAWBERRIES","tarts"
"STRAWBERRIES","VANILLA"
"STRAWBERRIES","VINEGAR, BALSAMIC, ESP. AGED"
"STRAWBERRIES","walnuts"
"STRAWBERRIES","WINE: RED OR ROSÉ (e.g., Beaujolais, Cabernet Sauvignon), sweet white (e.g., Moscato"
"STRAWBERRIES","yogurt"
"STRAWBERRIES","zabaglione"
"STRAWBERRIES","Flavor Affinities"
"STRAWBERRIES","strawberries + almonds + cream"
"STRAWBERRIES","strawberries + almonds + olive oil + balsamic vinegar"
"STRAWBERRIES","strawberries + almonds + rhubarb"
"STRAWBERRIES","strawberries + balsamic vinegar + black pepper"
"STRAWBERRIES","strawberries + black pepper + ricotta cheese + red wine"
"STRAWBERRIES","strawberries + Champagne +"
"STRAWBERRIES","Grand Marnier"
"STRAWBERRIES","strawberries + rhubarb + sugar"
"STUFFING","Season: autumn–winter"
"STUFFING","Weight: medium–heavy"
"STUFFING","Volume: quiet–moderate"
"STUFFING","apples"
"STUFFING","bread crumbs"
"STUFFING","butter, unsalted"
"STUFFING","celery"
"STUFFING","chestnuts"
"STUFFING","chicken fat"
"STUFFING","chicken livers"
"STUFFING","corn bread"
"STUFFING","garlic"
"STUFFING","mushrooms (e.g., shiitakes)"
"STUFFING","olive oil"
"STUFFING","onions"
"STUFFING","parsley, flat-leaf"
"STUFFING","pecans"
"STUFFING","pepper: black, white"
"STUFFING","prosciutto"
"STUFFING","rosemary"
"STUFFING","sage"
"STUFFING","salt, kosher"
"STUFFING","sausage, esp. chicken, pork"
"STUFFING","stocks: chicken, turkey"
"STUFFING","thyme"
"STUFFING","walnuts"
"SUGAR","Taste: sweet"
"SUGAR","Function: cooling"
"SUGAR","Tips: Balance sweetness with acid (e.g., vinegar) and salt. Avoid dark brown sugar with maple syrup, as the combination is too intense."
"SUGAR, PALM","Taste: sweet"
"SUGAR, PALM","Tips: Avoid with lighter dishes, which would be overwhelmed."
"SUGAR, PALM","coconut"
"SUGAR, PALM","curries"
"SUGAR, PALM","custards"
"SUGAR, PALM","desserts"
"SUGAR, PALM","Indian cuisine"
"SUGAR, PALM","tamarind"
"SUGAR, PALM","Thai cuisine"
"SUMAC","Taste: sour"
"SUMAC","Weight: light–medium"
"SUMAC","Volume: moderate"
"SUMAC","allspice"
"SUMAC","avocados"
"SUMAC","beets"
"SUMAC","cheese, feta"
"SUMAC","CHICKEN, ESP. ROASTED"
"SUMAC","chickpeas"
"SUMAC","chile peppers"
"SUMAC","chili powder"
"SUMAC","coriander"
"SUMAC","cucumbers"
"SUMAC","cumin"
"SUMAC","eggplant"
"SUMAC","fennel"
"SUMAC","FISH, ESP. GRILLED"
"SUMAC","garlic"
"SUMAC","ginger"
"SUMAC","kebabs"
"SUMAC","lamb"
"SUMAC","Lebanese cuisine"
"SUMAC","lemon, juice"
"SUMAC","lentils"
"SUMAC","lime"
"SUMAC","meats, esp. grilled"
"SUMAC","Middle Eastern cuisine"
"SUMAC","mint"
"SUMAC","Moroccan cuisine"
"SUMAC","onions"
"SUMAC","orange"
"SUMAC","oregano"
"SUMAC","paprika"
"SUMAC","parsley"
"SUMAC","pepper, black"
"SUMAC","pine nuts"
"SUMAC","pomegrantes"
"SUMAC","rosemary"
"SUMAC","salads and salad dressings"
"SUMAC","salt"
"SUMAC","seafood"
"SUMAC","sesame seeds"
"SUMAC","shellfish"
"SUMAC","stewed dishes"
"SUMAC","thyme"
"SUMAC","tomatoes"
"SUMAC","Turkish cuisine"
"SUMAC","vegetables"
"SUMAC","walnuts"
"SUMAC","yogurt"
"SUMAC","Flavor Affinities"
"SUMAC","sumac + lamb + black pepper"
"SUMAC","sumac + salt + sesame seeds + thyme (aka Middle Eastern za'atar)"
"SUMMER","Weather: typically hot"
"SUMMER","Techniques: barbecue, grill, marinate, panfry, pan roast, raw"
"SUMMER","apricots (peak: June)"
"SUMMER","basil"
"SUMMER","beans, fava"
"SUMMER","beans, green (peak: August)"
"SUMMER","blackberries (peak: June)"
"SUMMER","blueberries (peak: July)"
"SUMMER","boysenberries (peak: June)"
"SUMMER","cherries"
"SUMMER","chilled dishes and beverages"
"SUMMER","corn (peak: July/August)"
"SUMMER","cucumbers (peak: August)"
"SUMMER","eggplant"
"SUMMER","figs (peak: August)"
"SUMMER","fish"
"SUMMER","flowers, edible"
"SUMMER","garlic (peak: August)"
"SUMMER","grapes"
"SUMMER","grilled dishes"
"SUMMER","herbs, cooling (e.g., basil, cilantro, dill, fennel, licorice, marjoram, mint)"
"SUMMER","ice cream"
"SUMMER","ices"
"SUMMER","limes (peak: June)"
"SUMMER","mangoes"
"SUMMER","melons (peak: August)"
"SUMMER","nectarines (peak: July)"
"SUMMER","okra (peak: August)"
"SUMMER","onions (peak: August)"
"SUMMER","onions, red (peak: July)"
"SUMMER","peaches (peak: July/August)"
"SUMMER","pears, Bartlett (peak: August)"
"SUMMER","peppers"
"SUMMER","picnics"
"SUMMER","plums (peak: August)"
"SUMMER","puddings, summer"
"SUMMER","raspberries (peak: June, August)"
"SUMMER","raw foods (e.g., salads)"
"SUMMER","salads: fruit, green, pasta"
"SUMMER","salsas, fresh"
"SUMMER","shellfish"
"SUMMER","sorbets"
"SUMMER","soups, cold"
"SUMMER","spices, cooling (e.g., peppercorns, white; turmeric, etc.)"
"SUMMER","squash, summer"
"SUMMER","steaming"
"SUMMER","strawberries"
"SUMMER","tomatillos (peak: August)"
"SUMMER","tomatoes"
"SUMMER","vegetables, green leafy"
"SUMMER","Vidalia onions (peak: June)"
"SUMMER","watermelon"
"SUMMER","zucchini (peak: July)"
"SWEDISH CUISINE","allspice"
"SWEDISH CUISINE","bay leaf"
"SWEDISH CUISINE","cardamom"
"SWEDISH CUISINE","cinnamon"
"SWEDISH CUISINE","cloves"
"SWEDISH CUISINE","DILL"
"SWEDISH CUISINE","fish"
"SWEDISH CUISINE","ginger"
"SWEDISH CUISINE","herring, pickled"
"SWEDISH CUISINE","meatballs"
"SWEDISH CUISINE","mushrooms"
"SWEDISH CUISINE","mustard"
"SWEDISH CUISINE","nutmeg"
"SWEDISH CUISINE","onions"
"SWEDISH CUISINE","peas"
"SWEDISH CUISINE","pepper"
"SWEDISH CUISINE","pickled dishes (e.g., fish, meat, vegetables)"
"SWEDISH CUISINE","potatoes"
"SWEDISH CUISINE","shellfish"
"SWEDISH CUISINE","soups, esp. fruit"
"SWEDISH CUISINE","sugar"
"SWEDISH CUISINE","Flavor Affinities"
"SWEDISH CUISINE","beef + bay leaf + dill + nutmeg + onions"
"SWEDISH CUISINE","herring + sour cream + vinegar"
"SWEDISH CUISINE","red wine + allspice + cinnamon + cloves + raisins + sugar"
"SWEDISH CUISINE","veal + allspice + onions"
"SWEETBREADS","Weight: medium"
"SWEETBREADS","Volume: moderate"
"SWEETBREADS","Techniques: braise, deep-fry, grill, pan roast, sauté"
"SWEETBREADS","artichokes, Jerusalem"
"SWEETBREADS","asparagus"
"SWEETBREADS","BACON"
"SWEETBREADS","butter, unsalted"
"SWEETBREADS","cabbage"
"SWEETBREADS","capers"
"SWEETBREADS","celery"
"SWEETBREADS","celery root"
"SWEETBREADS","cream"
"SWEETBREADS","fennel"
"SWEETBREADS","fennel seeds"
"SWEETBREADS","flour (for dredging)"
"SWEETBREADS","French cuisine"
"SWEETBREADS","garlic"
"SWEETBREADS","greens"
"SWEETBREADS","ham"
"SWEETBREADS","hazelnuts"
"SWEETBREADS","honey"
"SWEETBREADS","Italian cuisine"
"SWEETBREADS","lemon, juice"
"SWEETBREADS","liver, esp. duck"
"SWEETBREADS","Madeira"
"SWEETBREADS","mushrooms, esp. wild (e.g., chanterelles, morels)"
"SWEETBREADS","mustard"
"SWEETBREADS","oil, peanut"
"SWEETBREADS","olive oil"
"SWEETBREADS","onions: red, white"
"SWEETBREADS","parsley, flat-leaf"
"SWEETBREADS","peas"
"SWEETBREADS","pecans"
"SWEETBREADS","PEPPER: black, white"
"SWEETBREADS","port"
"SWEETBREADS","raisins"
"SWEETBREADS","salt: kosher, sea"
"SWEETBREADS","scallions"
"SWEETBREADS","shallots"
"SWEETBREADS","soy sauce"
"SWEETBREADS","spinach"
"SWEETBREADS","stock, chicken"
"SWEETBREADS","sugar"
"SWEETBREADS","thyme, fresh"
"SWEETBREADS","truffles, black"
"SWEETBREADS","vermouth"
"SWEETBREADS","VINEGAR: balsamic, red, rice, sherry, white"
"SWEETBREADS","wine, white"
"SWEETBREADS","Flavor Affinities"
"SWEETBREADS","sweetbreads + asparagus + morels"
"SWEETBREADS","sweetbreads + bacon + capers"
"SWEETBREADS","sweetbreads + bacon + garlic"
"SWEETBREADS","sweetbreads + bacon + onions + sherry vinegar"
"SWEETBREADS","sweetbreads + capers + lemon"
"SWEETBREADS","sweetbreads + celery + truffles, black"
"SWEETBREADS","sweetbreads + hazelnuts + red wine vinegar + walnuts"
"SWEETBREADS","sweetbreads + Madeira"
"SWEETBREADS","sweetbreads + mustard + raisins"
"SWEETNESS","Taste: sweet"
"SWEETNESS","Function: cooling, satiates the appetite"
"SWEETNESS","Tips: The colder the food or drink, the less the perception of sweetness. Sweetness tends to round out flavors, while acidity sharpens them."
"SWEETNESS","apple: cider, fruit, juice"
"SWEETNESS","apricots"
"SWEETNESS","bananas"
"SWEETNESS","barley"
"SWEETNESS","basil, sweet"
"SWEETNESS","beans"
"SWEETNESS","beets"
"SWEETNESS","bell peppers: red, yellow"
"SWEETNESS","brandies, fruit (e.g., Calvados)"
"SWEETNESS","butter"
"SWEETNESS","caramel"
"SWEETNESS","carrots"
"SWEETNESS","cherries, sweet"
"SWEETNESS","chestnuts"
"SWEETNESS","chocolate: dark, milk, white"
"SWEETNESS","clementines"
"SWEETNESS","cloves"
"SWEETNESS","cocoa, sweetened"
"SWEETNESS","coconut and coconut milk"
"SWEETNESS","corn"
"SWEETNESS","corn syrup"
"SWEETNESS","crab"
"SWEETNESS","cream"
"SWEETNESS","currants"
"SWEETNESS","daikon"
"SWEETNESS","dates"
"SWEETNESS","figs"
"SWEETNESS","fruits: dried, ripe"
"SWEETNESS","fruit juices"
"SWEETNESS","garlic, roasted"
"SWEETNESS","ginger, candied"
"SWEETNESS","grapes"
"SWEETNESS","guava"
"SWEETNESS","hoisin sauce"
"SWEETNESS","honey"
"SWEETNESS","jicama"
"SWEETNESS","ketchup"
"SWEETNESS","lentils"
"SWEETNESS","licorice"
"SWEETNESS","liqueurs, sweet"
"SWEETNESS","lobster"
"SWEETNESS","lotus root"
"SWEETNESS","lychee nuts"
"SWEETNESS","Madeira"
"SWEETNESS","mangoes"
"SWEETNESS","maple syrup"
"SWEETNESS","melons (e.g., cantaloupe, honeydew)"
"SWEETNESS","milk"
"SWEETNESS","mirin (Japanese sweetener)"
"SWEETNESS","molasses"
"SWEETNESS","nectarines"
"SWEETNESS","onions: cooked, sweet (e.g., Vidalia)"
"SWEETNESS","oranges, sweet (e.g., navel)"
"SWEETNESS","papaya"
"SWEETNESS","parsnips"
"SWEETNESS","passion fruits"
"SWEETNESS","peaches"
"SWEETNESS","pears"
"SWEETNESS","peas and sugar snap peas"
"SWEETNESS","persimmons"
"SWEETNESS","pimentos"
"SWEETNESS","pineapple"
"SWEETNESS","plantains, esp. ripe"
"SWEETNESS","plums, sweet"
"SWEETNESS","plum sauce"
"SWEETNESS","pomegranates"
"SWEETNESS","potatoes"
"SWEETNESS","prunes"
"SWEETNESS","pumpkin"
"SWEETNESS","raisins"
"SWEETNESS","raspberries"
"SWEETNESS","rice"
"SWEETNESS","roasted foods"
"SWEETNESS","sake"
"SWEETNESS","scallops, esp. bay"
"SWEETNESS","sherry, sweet (e.g., cream, oloroso)"
"SWEETNESS","shrimp"
"SWEETNESS","squash, winter (e.g., acorn, butternut)"
"SWEETNESS","strawberries"
"SWEETNESS","sugar: brown, palm, white"
"SWEETNESS","sweet potatoes"
"SWEETNESS","tangerines"
"SWEETNESS","tomatoes"
"SWEETNESS","vermouth, sweet"
"SWEETNESS","vinegar, balsamic"
"SWEETNESS","watermelon"
"SWEETNESS","wheat"
"SWEETNESS","wines, sweet"
"SWEET POTATOES","Season: autumn–winter"
"SWEET POTATOES","Taste: sweet"
"SWEET POTATOES","Weight: medium–heavy"
"SWEET POTATOES","Volume: moderate–loud"
"SWEET POTATOES","Techniques: bake, boil, deep-fry, fry, grill, mash, roast, sauté, steam"
"SWEET POTATOES","allspice"
"SWEET POTATOES","anise"
"SWEET POTATOES","apples and apple juice"
"SWEET POTATOES","bacon"
"SWEET POTATOES","bananas"
"SWEET POTATOES","basil"
"SWEET POTATOES","bay leaf"
